date_dt,date,dia_semana,faturamento_diario
2025-10-16,2025-10-16,Quinta-feira,121128.81
2025-10-17,2025-10-17,Sexta-feira,286704.85
2025-10-18,2025-10-18,Sábado,428205.55
2025-10-19,2025-10-19,Domingo,399395.61
2025-10-20,2025-10-20,Segunda-feira,135897.05000000002
2025-10-21,2025-10-21,Terça-feira,266542.65
2025-10-22,2025-10-22,Quarta-feira,112667.01000000001
2025-10-23,2025-10-23,Quinta-feira,314870.01
2025-10-24,2025-10-24,Sexta-feira,181085.69
2025-10-25,2025-10-25,Sábado,291791.39
2025-10-26,2025-10-26,Domingo,333131.29000000004
2025-10-27,2025-10-27,Segunda-feira,127855.12
2025-10-28,2025-10-28,Terça-feira,159448.37
2025-10-29,2025-10-29,Quarta-feira,143223.89
2025-10-30,2025-10-30,Quinta-feira,217656.47999999998
2025-10-31,2025-10-31,Sexta-feira,177844.7
2025-11-01,2025-11-01,Sábado,250346.33000000002
2025-11-02,2025-11-02,Domingo,292611.27
2025-11-03,2025-11-03,Segunda-feira,323096.16000000003
2025-11-04,2025-11-04,Terça-feira,520209.78
2025-11-05,2025-11-05,Quarta-feira,422382.52999999997
2025-11-06,2025-11-06,Quinta-feira,237587.16999999998
2025-11-07,2025-11-07,Sexta-feira,449328.54
2025-11-08,2025-11-08,Sábado,165573.65
2025-11-09,2025-11-09,Domingo,296770.96
2025-11-10,2025-11-10,Segunda-feira,217695.58000000002
2025-11-11,2025-11-11,Terça-feira,245975.8
2025-11-12,2025-11-12,Quarta-feira,370784.33999999997
2025-11-13,2025-11-13,Quinta-feira,247069.47999999998
2025-11-14,2025-11-14,Sexta-feira,243243.21000000002
2025-11-15,2025-11-15,Sábado,265417.43
2025-11-16,2025-11-16,Domingo,378159.53
2025-11-17,2025-11-17,Segunda-feira,470937.56
2025-11-18,2025-11-18,Terça-feira,597037.12
2025-11-19,2025-11-19,Quarta-feira,313021.85
2025-11-20,2025-11-20,Quinta-feira,112712.65
2025-11-21,2025-11-21,Sexta-feira,252064.97
2025-11-22,2025-11-22,Sábado,179123.54
2025-11-23,2025-11-23,Domingo,162958.21
2025-11-24,2025-11-24,Segunda-feira,437161.84
2025-11-25,2025-11-25,Terça-feira,282461.08
2025-11-26,2025-11-26,Quarta-feira,229405.71
2025-11-27,2025-11-27,Quinta-feira,230660.46
2025-11-28,2025-11-28,Sexta-feira,308135.76
2025-11-29,2025-11-29,Sábado,133272.0
2025-11-30,2025-11-30,Domingo,211771.91999999998
2025-12-01,2025-12-01,Segunda-feira,220401.16
2025-12-02,2025-12-02,Terça-feira,267719.72
2025-12-03,2025-12-03,Quarta-feira,290735.07
2025-12-04,2025-12-04,Quinta-feira,219043.2
2025-12-05,2025-12-05,Sexta-feira,436346.86
2025-12-06,2025-12-06,Sábado,187820.19999999998
2025-12-07,2025-12-07,Domingo,382080.77999999997
2025-12-08,2025-12-08,Segunda-feira,539670.59
2025-12-09,2025-12-09,Terça-feira,471191.89
2025-12-10,2025-12-10,Quarta-feira,140137.08000000002
2025-12-11,2025-12-11,Quinta-feira,324847.91000000003
2025-12-12,2025-12-12,Sexta-feira,381230.58
2025-12-13,2025-12-13,Sábado,153497.85
2025-12-14,2025-12-14,Domingo,295222.42
2025-12-15,2025-12-15,Segunda-feira,305512.67
2025-12-16,2025-12-16,Terça-feira,238326.62
2025-12-17,2025-12-17,Quarta-feira,306276.36
2025-12-18,2025-12-18,Quinta-feira,256277.22
2025-12-19,2025-12-19,Sexta-feira,526277.46
2025-12-20,2025-12-20,Sábado,218826.26
2025-12-21,2025-12-21,Domingo,443468.32999999996
2025-12-22,2025-12-22,Segunda-feira,321178.43
2025-12-23,2025-12-23,Terça-feira,377378.28
2025-12-24,2025-12-24,Quarta-feira,179088.47
2025-12-25,2025-12-25,Quinta-feira,151197.58
2025-12-26,2025-12-26,Sexta-feira,58538.09
2025-12-27,2025-12-27,Sábado,357353.76
2025-12-28,2025-12-28,Domingo,283598.22
2025-12-29,2025-12-29,Segunda-feira,318806.41
2025-12-30,2025-12-30,Terça-feira,244030.51
2025-12-31,2025-12-31,Quarta-feira,283102.27
2026-01-01,2026-01-01,Quinta-feira,269777.07
2026-01-02,2026-01-02,Sexta-feira,402021.58
2026-01-03,2026-01-03,Sábado,431603.77
2026-01-04,2026-01-04,Domingo,189440.65
2026-01-05,2026-01-05,Segunda-feira,477341.95
2026-01-06,2026-01-06,Terça-feira,315258.01
2026-01-07,2026-01-07,Quarta-feira,456741.12
2026-01-08,2026-01-08,Quinta-feira,337779.33
2026-01-09,2026-01-09,Sexta-feira,194824.54
2026-01-10,2026-01-10,Sábado,432481.44
2026-01-11,2026-01-11,Domingo,260236.11000000002
2026-01-12,2026-01-12,Segunda-feira,316223.54000000004
2026-01-13,2026-01-13,Terça-feira,332690.25
2026-01-14,2026-01-14,Quarta-feira,263413.72000000003
2026-01-15,2026-01-15,Quinta-feira,306071.84
2026-01-16,2026-01-16,Sexta-feira,519048.49
2026-01-17,2026-01-17,Sábado,500611.1
2026-01-18,2026-01-18,Domingo,173293.73
2026-01-19,2026-01-19,Segunda-feira,385192.8
2026-01-20,2026-01-20,Terça-feira,490048.42
2026-01-21,2026-01-21,Quarta-feira,458249.9
2026-01-22,2026-01-22,Quinta-feira,512984.87
2026-01-23,2026-01-23,Sexta-feira,244115.67
2026-01-24,2026-01-24,Sábado,187725.49
2026-01-25,2026-01-25,Domingo,86716.07
2026-01-26,2026-01-26,Segunda-feira,299609.77
2026-01-27,2026-01-27,Terça-feira,481484.71
2026-01-28,2026-01-28,Quarta-feira,268104.45
2026-01-29,2026-01-29,Quinta-feira,578092.47
2026-01-30,2026-01-30,Sexta-feira,126238.69
2026-01-31,2026-01-31,Sábado,469994.91000000003
2026-02-01,2026-02-01,Domingo,261452.28
2026-02-02,2026-02-02,Segunda-feira,398481.1
2026-02-03,2026-02-03,Terça-feira,408622.28
2026-02-04,2026-02-04,Quarta-feira,607717.19
2026-02-05,2026-02-05,Quinta-feira,252680.91999999998
2026-02-06,2026-02-06,Sexta-feira,292693.14
2026-02-07,2026-02-07,Sábado,350206.14
2026-02-08,2026-02-08,Domingo,416876.69
2026-02-09,2026-02-09,Segunda-feira,172290.49
2026-02-10,2026-02-10,Terça-feira,210514.78
2026-02-11,2026-02-11,Quarta-feira,213039.04
2026-02-12,2026-02-12,Quinta-feira,344547.76
2026-02-13,2026-02-13,Sexta-feira,370437.45
2026-02-14,2026-02-14,Sábado,235446.0
2026-02-15,2026-02-15,Domingo,340694.26
2026-02-16,2026-02-16,Segunda-feira,243032.90000000002
2026-02-17,2026-02-17,Terça-feira,194450.38999999998
2026-02-18,2026-02-18,Quarta-feira,323683.46
2026-02-19,2026-02-19,Quinta-feira,222019.61000000002
2026-02-20,2026-02-20,Sexta-feira,348117.17
2026-02-21,2026-02-21,Sábado,347862.94
2026-02-22,2026-02-22,Domingo,339324.11
2026-02-23,2026-02-23,Segunda-feira,335606.28
2026-02-24,2026-02-24,Terça-feira,312542.31
2026-02-25,2026-02-25,Quarta-feira,499215.66000000003
2026-02-26,2026-02-26,Quinta-feira,274355.97
2026-02-27,2026-02-27,Sexta-feira,565539.6900000001
2026-02-28,2026-02-28,Sábado,378663.08999999997
2026-03-01,2026-03-01,Domingo,342077.93
2026-03-02,2026-03-02,Segunda-feira,403441.9
2026-03-03,2026-03-03,Terça-feira,17984.94
2026-03-04,2026-03-04,Quarta-feira,116784.45999999999
2026-03-05,2026-03-05,Quinta-feira,299297.52
2026-03-06,2026-03-06,Sexta-feira,251178.68
2026-03-07,2026-03-07,Sábado,332664.93
2026-03-08,2026-03-08,Domingo,373946.7
2026-03-09,2026-03-09,Segunda-feira,172867.27000000002
2026-03-10,2026-03-10,Terça-feira,342428.58999999997
2026-03-11,2026-03-11,Quarta-feira,166405.83
2026-03-12,2026-03-12,Quinta-feira,292921.83
2026-03-13,2026-03-13,Sexta-feira,252601.33000000002
2026-03-14,2026-03-14,Sábado,178533.66999999998
2026-03-15,2026-03-15,Domingo,450948.05000000005
2026-03-16,2026-03-16,Segunda-feira,375575.13
2026-03-17,2026-03-17,Terça-feira,465471.42
2026-03-18,2026-03-18,Quarta-feira,193747.27000000002
2026-03-19,2026-03-19,Quinta-feira,295179.77
2026-03-20,2026-03-20,Sexta-feira,540745.34
2026-03-21,2026-03-21,Sábado,561387.98
2026-03-22,2026-03-22,Domingo,419679.76
2026-03-23,2026-03-23,Segunda-feira,300539.38
2026-03-24,2026-03-24,Terça-feira,498633.29000000004
2026-03-25,2026-03-25,Quarta-feira,352587.69
2026-03-26,2026-03-26,Quinta-feira,407324.07
2026-03-27,2026-03-27,Sexta-feira,266406.24
2026-03-28,2026-03-28,Sábado,269624.13
2026-03-29,2026-03-29,Domingo,150108.91
2026-03-30,2026-03-30,Segunda-feira,545095.31
2026-03-31,2026-03-31,Terça-feira,348213.24
2026-04-01,2026-04-01,Quarta-feira,360618.43
2026-04-02,2026-04-02,Quinta-feira,136701.1
2026-04-03,2026-04-03,Sexta-feira,284707.21
2026-04-04,2026-04-04,Sábado,288329.51
2026-04-05,2026-04-05,Domingo,262372.72
2026-04-06,2026-04-06,Segunda-feira,169781.21
2026-04-07,2026-04-07,Terça-feira,290231.67
2026-04-08,2026-04-08,Quarta-feira,269935.47
2026-04-09,2026-04-09,Quinta-feira,141348.54
2026-04-10,2026-04-10,Sexta-feira,179523.13
2026-04-11,2026-04-11,Sábado,349905.12
2026-04-12,2026-04-12,Domingo,359064.73
2026-04-13,2026-04-13,Segunda-feira,305909.61
2026-04-14,2026-04-14,Terça-feira,218925.13
2026-04-15,2026-04-15,Quarta-feira,270715.35
2026-04-16,2026-04-16,Quinta-feira,180336.52000000002
2026-04-17,2026-04-17,Sexta-feira,177473.36000000002
2026-04-18,2026-04-18,Sábado,172239.97999999998
2026-04-19,2026-04-19,Domingo,203166.38999999998
2026-04-20,2026-04-20,Segunda-feira,209612.94
2026-04-21,2026-04-21,Terça-feira,234348.91
2026-04-22,2026-04-22,Quarta-feira,275752.91
2026-04-23,2026-04-23,Quinta-feira,285241.19
2026-04-24,2026-04-24,Sexta-feira,254631.23
2026-04-25,2026-04-25,Sábado,285819.22
2026-04-26,2026-04-26,Domingo,243178.99
2026-04-27,2026-04-27,Segunda-feira,249458.81
2026-04-28,2026-04-28,Terça-feira,231790.07
2026-04-29,2026-04-29,Quarta-feira,322349.33
2026-04-30,2026-04-30,Quinta-feira,151312.38
2026-05-01,2026-05-01,Sexta-feira,344442.29
2026-05-02,2026-05-02,Sábado,306595.93
2026-05-03,2026-05-03,Domingo,243939.22999999998
2026-05-04,2026-05-04,Segunda-feira,87976.66
2026-05-05,2026-05-05,Terça-feira,39571.17
2026-05-06,2026-05-06,Quarta-feira,97274.27
2026-05-07,2026-05-07,Quinta-feira,290676.97000000003
2026-05-08,2026-05-08,Sexta-feira,250968.56
2026-05-09,2026-05-09,Sábado,38745.32
2026-05-10,2026-05-10,Domingo,100941.06
2026-05-11,2026-05-11,Segunda-feira,177223.92
2026-05-12,2026-05-12,Terça-feira,237620.85
2026-05-13,2026-05-13,Quarta-feira,167118.37
2026-05-14,2026-05-14,Quinta-feira,146908.82
2026-05-15,2026-05-15,Sexta-feira,57991.53
2026-05-16,2026-05-16,Sábado,109031.81999999999
2026-05-17,2026-05-17,Domingo,210445.88
2026-05-18,2026-05-18,Segunda-feira,183117.38
2026-05-19,2026-05-19,Terça-feira,259254.21
2026-05-20,2026-05-20,Quarta-feira,261758.5
2026-05-21,2026-05-21,Quinta-feira,55514.32
2026-05-22,2026-05-22,Sexta-feira,88014.97
2026-05-23,2026-05-23,Sábado,145326.33000000002
2026-05-24,2026-05-24,Domingo,163817.82
2026-05-25,2026-05-25,Segunda-feira,293119.18
2026-05-26,2026-05-26,Terça-feira,208481.51
2026-05-27,2026-05-27,Quarta-feira,112889.66
2026-05-28,2026-05-28,Quinta-feira,97129.76000000001
2026-05-29,2026-05-29,Sexta-feira,56714.97
2026-05-30,2026-05-30,Sábado,161744.14
2026-05-31,2026-05-31,Domingo,230760.9
2026-06-01,2026-06-01,Segunda-feira,79780.45999999999
2026-06-02,2026-06-02,Terça-feira,84475.62
2026-06-03,2026-06-03,Quarta-feira,123964.19
2026-06-04,2026-06-04,Quinta-feira,67387.12
2026-06-05,2026-06-05,Sexta-feira,70542.23
2026-06-06,2026-06-06,Sábado,196875.02
2026-06-07,2026-06-07,Domingo,61571.0
2026-06-08,2026-06-08,Segunda-feira,78568.25
2026-06-09,2026-06-09,Terça-feira,206245.97
2026-06-10,2026-06-10,Quarta-feira,111757.81999999999
2026-06-11,2026-06-11,Quinta-feira,261274.03
2026-06-12,2026-06-12,Sexta-feira,199185.45
2026-06-13,2026-06-13,Sábado,121192.3
2026-06-14,2026-06-14,Domingo,209315.54
2026-06-15,2026-06-15,Segunda-feira,41300.83
2026-06-16,2026-06-16,Terça-feira,212788.95
2026-06-17,2026-06-17,Quarta-feira,98139.01000000001
2026-06-18,2026-06-18,Quinta-feira,79832.06
2026-06-19,2026-06-19,Sexta-feira,129122.79000000001
2026-06-20,2026-06-20,Sábado,192183.44
2026-06-21,2026-06-21,Domingo,91892.75
2026-06-22,2026-06-22,Segunda-feira,172229.98
2026-06-23,2026-06-23,Terça-feira,136805.31
2026-06-24,2026-06-24,Quarta-feira,80860.69
2026-06-25,2026-06-25,Quinta-feira,3594.2
2026-06-26,2026-06-26,Sexta-feira,123486.13
2026-06-27,2026-06-27,Sábado,70163.23000000001
2026-06-28,2026-06-28,Domingo,66245.11
2026-06-29,2026-06-29,Segunda-feira,70880.72
2026-06-30,2026-06-30,Terça-feira,163240.22
2026-07-01,2026-07-01,Quarta-feira,88630.45
2026-07-02,2026-07-02,Quinta-feira,173208.83
2026-07-03,2026-07-03,Sexta-feira,200816.4
2026-07-04,2026-07-04,Sábado,231872.89999999997
2026-07-05,2026-07-05,Domingo,119859.46999999999
2026-07-06,2026-07-06,Segunda-feira,42476.149999999994
2026-07-07,2026-07-07,Terça-feira,40334.020000000004
2026-07-08,2026-07-08,Quarta-feira,134545.61
2026-07-09,2026-07-09,Quinta-feira,17565.65
2026-07-10,2026-07-10,Sexta-feira,91738.36
2026-07-11,2026-07-11,Sábado,212203.08
2026-07-12,2026-07-12,Domingo,133210.22
2026-07-13,2026-07-13,Segunda-feira,49026.549999999996
2026-07-14,2026-07-14,Terça-feira,187403.54
2026-07-15,2026-07-15,Quarta-feira,160180.83000000002
2026-07-16,2026-07-16,Quinta-feira,95792.03
2026-07-17,2026-07-17,Sexta-feira,61616.62
2026-07-18,2026-07-18,Sábado,50243.92
2026-07-19,2026-07-19,Domingo,30581.93
2026-07-20,2026-07-20,Segunda-feira,100862.35
2026-07-21,2026-07-21,Terça-feira,77049.61
2026-07-22,2026-07-22,Quarta-feira,116874.51
2026-07-23,2026-07-23,Quinta-feira,71775.0
2026-07-24,2026-07-24,Sexta-feira,156080.95
2026-07-25,2026-07-25,Sábado,53039.11
2026-07-26,2026-07-26,Domingo,171800.08000000002
2026-07-27,2026-07-27,Segunda-feira,73784.35
2026-07-28,2026-07-28,Terça-feira,154455.46000000002
2026-07-29,2026-07-29,Quarta-feira,65546.54000000001
2026-07-30,2026-07-30,Quinta-feira,96687.51000000001
2026-07-31,2026-07-31,Sexta-feira,83544.74
2026-08-01,2026-08-01,Sábado,76114.8
2026-08-02,2026-08-02,Domingo,79136.7
2026-08-03,2026-08-03,Segunda-feira,49228.07
2026-08-04,2026-08-04,Terça-feira,81275.11
2026-08-05,2026-08-05,Quarta-feira,238546.26
2026-08-06,2026-08-06,Quinta-feira,182617.37
2026-08-07,2026-08-07,Sexta-feira,33486.75
2026-08-08,2026-08-08,Sábado,109625.62
2026-08-09,2026-08-09,Domingo,49047.39
2026-08-10,2026-08-10,Segunda-feira,78249.17
2026-08-11,2026-08-11,Terça-feira,1557.67
2026-08-12,2026-08-12,Quarta-feira,148361.9
2026-08-13,2026-08-13,Quinta-feira,53959.93
2026-08-14,2026-08-14,Sexta-feira,96630.45999999999
2026-08-15,2026-08-15,Sábado,101835.28
2026-08-16,2026-08-16,Domingo,125165.59
2026-08-17,2026-08-17,Segunda-feira,71780.51
2026-08-18,2026-08-18,Terça-feira,175475.39
2026-08-19,2026-08-19,Quarta-feira,49850.25
2026-08-20,2026-08-20,Quinta-feira,69770.44
2026-08-21,2026-08-21,Sexta-feira,176900.86000000002
2026-08-22,2026-08-22,Sábado,235031.09
2026-08-23,2026-08-23,Domingo,30681.98
2026-08-24,2026-08-24,Segunda-feira,172810.81
2026-08-25,2026-08-25,Terça-feira,95481.8
2026-08-26,2026-08-26,Quarta-feira,0.0
2026-08-27,2026-08-27,Quinta-feira,32501.39
2026-08-28,2026-08-28,Sexta-feira,219876.84999999998
2026-08-29,2026-08-29,Sábado,0.0
2026-08-30,2026-08-30,Domingo,197358.98
2026-08-31,2026-08-31,Segunda-feira,78379.18
2026-09-01,2026-09-01,Terça-feira,188298.17
2026-09-02,2026-09-02,Quarta-feira,82664.81
2026-09-03,2026-09-03,Quinta-feira,287782.61
2026-09-04,2026-09-04,Sexta-feira,163044.39
2026-09-05,2026-09-05,Sábado,94089.27
2026-09-06,2026-09-06,Domingo,228325.44
2026-09-07,2026-09-07,Segunda-feira,269900.83999999997
2026-09-08,2026-09-08,Terça-feira,186133.86
2026-09-09,2026-09-09,Quarta-feira,90360.09
2026-09-10,2026-09-10,Quinta-feira,181011.68
2026-09-11,2026-09-11,Sexta-feira,141000.49000000002
2026-09-12,2026-09-12,Sábado,193555.55
2026-09-13,2026-09-13,Domingo,280254.54000000004
2026-09-14,2026-09-14,Segunda-feira,192253.66999999998
2026-09-15,2026-09-15,Terça-feira,92849.05
2026-09-16,2026-09-16,Quarta-feira,311815.0
2026-09-17,2026-09-17,Quinta-feira,293327.43
2026-09-18,2026-09-18,Sexta-feira,272285.16000000003
2026-09-19,2026-09-19,Sábado,192429.16
2026-09-20,2026-09-20,Domingo,110709.11
2026-09-21,2026-09-21,Segunda-feira,299897.67
2026-09-22,2026-09-22,Terça-feira,187396.37
2026-09-23,2026-09-23,Quarta-feira,60590.81999999999
2026-09-24,2026-09-24,Quinta-feira,100983.0
2026-09-25,2026-09-25,Sexta-feira,228715.84
2026-09-26,2026-09-26,Sábado,216458.42
2026-09-27,2026-09-27,Domingo,162100.43
2026-09-28,2026-09-28,Segunda-feira,152137.95
2026-09-29,2026-09-29,Terça-feira,201170.28
2026-09-30,2026-09-30,Quarta-feira,41915.42
2026-10-01,2026-10-01,Quinta-feira,198769.66
2026-10-02,2026-10-02,Sexta-feira,302669.91
2026-10-03,2026-10-03,Sábado,352879.61
2026-10-04,2026-10-04,Domingo,105930.25
2026-10-05,2026-10-05,Segunda-feira,213726.3
2026-10-06,2026-10-06,Terça-feira,61504.659999999996
2026-10-07,2026-10-07,Quarta-feira,299583.22
2026-10-08,2026-10-08,Quinta-feira,232443.53000000003
2026-10-09,2026-10-09,Sexta-feira,381874.89
2026-10-10,2026-10-10,Sábado,303828.81
2026-10-11,2026-10-11,Domingo,382878.17
2026-10-12,2026-10-12,Segunda-feira,141216.51
2026-10-13,2026-10-13,Terça-feira,387651.11
2026-10-14,2026-10-14,Quarta-feira,225679.47999999998
2026-10-15,2026-10-15,Quinta-feira,203567.56
2026-10-16,2026-10-16,Sexta-feira,265850.14
2026-10-17,2026-10-17,Sábado,142092.86
2026-10-18,2026-10-18,Domingo,147066.38
2026-10-19,2026-10-19,Segunda-feira,202031.19
2026-10-20,2026-10-20,Terça-feira,488970.89
2026-10-21,2026-10-21,Quarta-feira,172868.54
2026-10-22,2026-10-22,Quinta-feira,225445.79
2026-10-23,2026-10-23,Sexta-feira,217654.81
2026-10-24,2026-10-24,Sábado,424609.39
2026-10-25,2026-10-25,Domingo,268160.02
2026-10-26,2026-10-26,Segunda-feira,310910.94
2026-10-27,2026-10-27,Terça-feira,212337.75
2026-10-28,2026-10-28,Quarta-feira,292288.91
2026-10-29,2026-10-29,Quinta-feira,323136.93
2026-10-30,2026-10-30,Sexta-feira,324727.01
2026-10-31,2026-10-31,Sábado,147588.61
2026-11-01,2026-11-01,Domingo,337716.81
2026-11-02,2026-11-02,Segunda-feira,416062.99
2026-11-03,2026-11-03,Terça-feira,335606.24
2026-11-04,2026-11-04,Quarta-feira,253179.21
2026-11-05,2026-11-05,Quinta-feira,343894.51
2026-11-06,2026-11-06,Sexta-feira,326917.64
2026-11-07,2026-11-07,Sábado,338510.55
2026-11-08,2026-11-08,Domingo,114936.45
2026-11-09,2026-11-09,Segunda-feira,267542.81
2026-11-10,2026-11-10,Terça-feira,363027.6
2026-11-11,2026-11-11,Quarta-feira,375782.27
2026-11-12,2026-11-12,Quinta-feira,344358.86
2026-11-13,2026-11-13,Sexta-feira,416837.48
2026-11-14,2026-11-14,Sábado,90975.86
2026-11-15,2026-11-15,Domingo,474730.0
2026-11-16,2026-11-16,Segunda-feira,265295.93
2026-11-17,2026-11-17,Terça-feira,257602.76
2026-11-18,2026-11-18,Quarta-feira,336536.05
2026-11-19,2026-11-19,Quinta-feira,235318.85
2026-11-20,2026-11-20,Sexta-feira,466486.48
2026-11-21,2026-11-21,Sábado,291092.31
2026-11-22,2026-11-22,Domingo,227640.74
2026-11-23,2026-11-23,Segunda-feira,481114.52999999997
2026-11-24,2026-11-24,Terça-feira,551549.27
2026-11-25,2026-11-25,Quarta-feira,255916.47999999998
2026-11-26,2026-11-26,Quinta-feira,105545.82
2026-11-27,2026-11-27,Sexta-feira,309813.36
2026-11-28,2026-11-28,Sábado,250705.1
2026-11-29,2026-11-29,Domingo,209381.27
2026-11-30,2026-11-30,Segunda-feira,410797.64
2026-12-01,2026-12-01,Terça-feira,340761.32
2026-12-02,2026-12-02,Quarta-feira,432071.32
2026-12-03,2026-12-03,Quinta-feira,435455.64
2026-12-04,2026-12-04,Sexta-feira,359493.78
2026-12-05,2026-12-05,Sábado,377323.93
2026-12-06,2026-12-06,Domingo,110247.78
2026-12-07,2026-12-07,Segunda-feira,367977.19
2026-12-08,2026-12-08,Terça-feira,364042.57
2026-12-09,2026-12-09,Quarta-feira,627632.93
2026-12-10,2026-12-10,Quinta-feira,294174.89
2026-12-11,2026-12-11,Sexta-feira,372541.15
2026-12-12,2026-12-12,Sábado,459829.83
2026-12-13,2026-12-13,Domingo,332128.37
2026-12-14,2026-12-14,Segunda-feira,568164.71
2026-12-15,2026-12-15,Terça-feira,229793.26
2026-12-16,2026-12-16,Quarta-feira,221910.83
2026-12-17,2026-12-17,Quinta-feira,413066.39
2026-12-18,2026-12-18,Sexta-feira,272810.73
2026-12-19,2026-12-19,Sábado,392261.5
2026-12-20,2026-12-20,Domingo,221553.78
2026-12-21,2026-12-21,Segunda-feira,198927.17
2026-12-22,2026-12-22,Terça-feira,491434.49
2026-12-23,2026-12-23,Quarta-feira,479061.22
2026-12-24,2026-12-24,Quinta-feira,639513.82
2026-12-25,2026-12-25,Sexta-feira,353737.21
2026-12-26,2026-12-26,Sábado,613668.28
2026-12-27,2026-12-27,Domingo,191982.94
2026-12-28,2026-12-28,Segunda-feira,285862.18
2026-12-29,2026-12-29,Terça-feira,222296.97
2026-12-30,2026-12-30,Quarta-feira,437034.87
2026-12-31,2026-12-31,Quinta-feira,302820.52999999997
